#OTU ID,Domain,Phylum,Phylum_mod,Class,Order,Family,Genus,Species,otulevel
OTU_709,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,S085,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,OTU_709
OTU_1112,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_1112
OTU_1220,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_1220
OTU_1018,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_1018
OTU_1307,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_1307
OTU_715,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_715
OTU_716,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_716
OTU_578,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_578
OTU_623,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_623
OTU_1240,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_1240
OTU_929,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_929
OTU_621,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_621
OTU_639,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_639
OTU_1016,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_1016
OTU_998,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_998
OTU_811,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_811
OTU_571,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_571
OTU_822,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_822
OTU_617,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_617
OTU_332,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_332
OTU_330,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_330
OTU_461,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_461
OTU_210,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_210
OTU_300,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_300
OTU_65,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,,,,OTU_65
OTU_765,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_765
OTU_1066,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_1066
OTU_1097,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_1097
OTU_406,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_406
OTU_908,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_908
OTU_902,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_902
OTU_238,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_238
OTU_261,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_261
OTU_405,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_405
OTU_430,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_430
OTU_255,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_255
OTU_223,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_223
OTU_204,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_204
OTU_100,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_100
OTU_1297,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,Chloroflexi bacterium SCGC AB-629-P13,Chloroflexi bacterium SCGC AB-629-P13,Chloroflexi bacterium SCGC AB-629-P13,OTU_1297
OTU_892,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,marine metagenome,marine metagenome,marine metagenome,OTU_892
OTU_678,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,marine metagenome,marine metagenome,marine metagenome,OTU_678
OTU_669,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,marine metagenome,marine metagenome,marine metagenome,OTU_669
OTU_530,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,marine metagenome,marine metagenome,marine metagenome,OTU_530
OTU_1059,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,marine metagenome,marine metagenome,marine metagenome,OTU_1059
OTU_437,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,marine metagenome,marine metagenome,marine metagenome,OTU_437
OTU_283,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,marine metagenome,marine metagenome,marine metagenome,OTU_283
OTU_937,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured bacterium,uncultured bacterium,uncultured bacterium,OTU_937
OTU_345,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured Chloroflexales bacterium,uncultured Chloroflexales bacterium,uncultured Chloroflexales bacterium,OTU_345
OTU_1407,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,OTU_1407
OTU_444,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,OTU_444
OTU_422,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,OTU_422
OTU_599,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured Chloroflexus sp.,uncultured Chloroflexus sp.,uncultured Chloroflexus sp.,OTU_599
OTU_1279,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured deep-sea bacterium,uncultured deep-sea bacterium,uncultured deep-sea bacterium,OTU_1279
OTU_831,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured deep-sea bacterium,uncultured deep-sea bacterium,uncultured deep-sea bacterium,OTU_831
OTU_1206,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured deep-sea bacterium,uncultured deep-sea bacterium,uncultured deep-sea bacterium,OTU_1206
OTU_694,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured deep-sea bacterium,uncultured deep-sea bacterium,uncultured deep-sea bacterium,OTU_694
OTU_509,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured deep-sea bacterium,uncultured deep-sea bacterium,uncultured deep-sea bacterium,OTU_509
OTU_624,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured deep-sea bacterium,uncultured deep-sea bacterium,uncultured deep-sea bacterium,OTU_624
OTU_815,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured deep-sea bacterium,uncultured deep-sea bacterium,uncultured deep-sea bacterium,OTU_815
OTU_910,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured deep-sea bacterium,uncultured deep-sea bacterium,uncultured deep-sea bacterium,OTU_910
OTU_1353,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured marine microorganism,uncultured marine microorganism,uncultured marine microorganism,OTU_1353
OTU_900,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured marine microorganism,uncultured marine microorganism,uncultured marine microorganism,OTU_900
OTU_1410,Bacteria,Chloroflexi,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured marine microorganism,uncultured marine microorganism,uncultured marine microorganism,OTU_1410
OTU_593,Bacteria,Chloroflexi,Chloroflexi,JG30-KF-CM66,,,,,OTU_593
OTU_1103,Bacteria,Chloroflexi,Chloroflexi,JG30-KF-CM66,marine metagenome,marine metagenome,marine metagenome,marine metagenome,OTU_1103
OTU_212,Bacteria,Chloroflexi,Chloroflexi,JG30-KF-CM66,marine metagenome,marine metagenome,marine metagenome,marine metagenome,OTU_212
OTU_418,Bacteria,Chloroflexi,Chloroflexi,JG30-KF-CM66,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,OTU_418
OTU_954,Bacteria,Chloroflexi,Chloroflexi,N9D0,marine metagenome,marine metagenome,marine metagenome,marine metagenome,OTU_954
OTU_1253,Bacteria,Cyanobacteria,Cyanobacteria,Oxyphotobacteria,,,,,OTU_1253
OTU_979,Bacteria,Cyanobacteria,Cyanobacteria,Oxyphotobacteria,,,,,OTU_979
OTU_992,Bacteria,Cyanobacteria,Cyanobacteria,Oxyphotobacteria,,,,,OTU_992
OTU_989,Bacteria,Cyanobacteria,Cyanobacteria,Oxyphotobacteria,,,,,OTU_989
OTU_1023,Bacteria,Cyanobacteria,Cyanobacteria,Oxyphotobacteria,,,,,OTU_1023
OTU_1211,Bacteria,Cyanobacteria,Cyanobacteria,Oxyphotobacteria,,,,,OTU_1211
OTU_1337,Bacteria,Cyanobacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,,OTU_1337
OTU_161,Bacteria,Cyanobacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus CC9902,,OTU_161
OTU_60,Bacteria,Cyanobacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus CC9902,,OTU_60
OTU_24,Bacteria,Cyanobacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus CC9902,,OTU_24
OTU_94,Bacteria,Dadabacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,OTU_94
OTU_1304,Archaea,Euryarchaeota,Euryarchaeota,Halobacteria,Halobacteriales,Halomicrobiaceae,uncultured,,OTU_1304
OTU_683,Archaea,Euryarchaeota,Euryarchaeota,Halobacteria,Halobacteriales,Halomicrobiaceae,uncultured,Ambiguous_taxa,OTU_683
OTU_1098,Archaea,Euryarchaeota,Euryarchaeota,Halobacteria,Halobacteriales,Halomicrobiaceae,uncultured,Ambiguous_taxa,OTU_1098
OTU_944,Archaea,Euryarchaeota,Euryarchaeota,Thermococci,Methanofastidiosales,uncultured,Ambiguous_taxa,Ambiguous_taxa,OTU_944
OTU_1089,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_1089
OTU_420,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_420
OTU_913,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_913
OTU_356,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_356
OTU_284,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_284
OTU_246,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_246
OTU_360,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_360
OTU_746,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_746
OTU_226,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_226
OTU_154,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_154
OTU_82,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_82
OTU_147,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_147
OTU_53,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_53
OTU_5,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,,,,OTU_5
OTU_1332,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_1332
OTU_253,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_253
OTU_277,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_277
OTU_1092,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,marine metagenome,marine metagenome,marine metagenome,OTU_1092
OTU_666,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,marine metagenome,marine metagenome,marine metagenome,OTU_666
OTU_604,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,marine metagenome,marine metagenome,marine metagenome,OTU_604
OTU_1186,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,marine metagenome,marine metagenome,marine metagenome,OTU_1186
OTU_315,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,marine metagenome,marine metagenome,marine metagenome,OTU_315
OTU_610,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine archaeon,uncultured marine archaeon,uncultured marine archaeon,OTU_610
OTU_863,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine archaeon,uncultured marine archaeon,uncultured marine archaeon,OTU_863
OTU_355,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine archaeon,uncultured marine archaeon,uncultured marine archaeon,OTU_355
OTU_168,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine archaeon,uncultured marine archaeon,uncultured marine archaeon,OTU_168
OTU_809,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine archaeon,uncultured marine archaeon,uncultured marine archaeon,OTU_809
OTU_102,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine archaeon,uncultured marine archaeon,uncultured marine archaeon,OTU_102
OTU_27,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine archaeon,uncultured marine archaeon,uncultured marine archaeon,OTU_27
OTU_19,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine archaeon,uncultured marine archaeon,uncultured marine archaeon,OTU_19
OTU_999,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,OTU_999
OTU_680,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,OTU_680
OTU_1125,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,OTU_1125
OTU_1017,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,OTU_1017
OTU_468,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,OTU_468
OTU_629,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,OTU_629
OTU_483,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,uncultured marine group II euryarchaeote,OTU_483
OTU_1361,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group III,,,,OTU_1361
OTU_425,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group III,,,,OTU_425
OTU_800,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group III,,,,OTU_800
OTU_174,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group III,,,,OTU_174
OTU_389,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group III,,,,OTU_389
OTU_903,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group III,,,,OTU_903
OTU_160,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group III,,,,OTU_160
OTU_64,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group III,,,,OTU_64
OTU_388,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group III,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_388
OTU_180,Archaea,Euryarchaeota,Euryarchaeota,Thermoplasmata,Marine Group III,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_180
OTU_361,Bacteria,Fibrobacteres,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,uncultured,uncultured Fibrobacteres bacterium,OTU_361
OTU_1063,Bacteria,Firmicutes,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,OTU_1063
OTU_1229,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,,,,,OTU_1229
OTU_563,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,,,,,OTU_563
OTU_596,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,,,,,OTU_596
OTU_1333,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_1333
OTU_1122,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_1122
OTU_1013,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_1013
OTU_960,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_960
OTU_528,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_528
OTU_636,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_636
OTU_837,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_837
OTU_1121,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_1121
OTU_243,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_243
OTU_181,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_181
OTU_1232,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_1232
OTU_183,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,OTU_183
OTU_810,Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2-11 terrestrial group,uncultured Gemmatimonadetes bacterium,uncultured Gemmatimonadetes bacterium,uncultured Gemmatimonadetes bacterium,uncultured Gemmatimonadetes bacterium,OTU_810
OTU_677,Bacteria,Gemmatimonadetes,Gemmatimonadetes,PAUC43f marine benthic group,,,,,OTU_677
OTU_1070,Bacteria,Hydrogenedentes,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,,,OTU_1070
OTU_500,Bacteria,Hydrogenedentes,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,uncultured bacterium,uncultured bacterium,OTU_500
OTU_335,Bacteria,Kiritimatiellaeota,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,uncultured bacterium,OTU_335
OTU_584,Bacteria,Kiritimatiellaeota,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,,,,OTU_584
OTU_920,Bacteria,Lentisphaerae,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,,OTU_920
OTU_861,Bacteria,Lentisphaerae,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,Ambiguous_taxa,OTU_861
OTU_397,Bacteria,Lentisphaerae,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,uncultured bacterium,OTU_397
OTU_729,Bacteria,Lentisphaerae,Lentisphaerae,Lentisphaeria,Victivallales,Arctic95B-14,Ambiguous_taxa,Ambiguous_taxa,OTU_729
OTU_652,Bacteria,Lentisphaerae,Lentisphaerae,Lentisphaeria,Victivallales,Arctic95B-14,Ambiguous_taxa,Ambiguous_taxa,OTU_652
OTU_790,Bacteria,Margulisbacteria,Margulisbacteria,,,,,,OTU_790
OTU_1041,Bacteria,Margulisbacteria,Margulisbacteria,metagenome,metagenome,metagenome,metagenome,metagenome,OTU_1041
OTU_1270,Bacteria,Margulisbacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,OTU_1270
OTU_1300,Bacteria,Margulisbacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,OTU_1300
OTU_854,Bacteria,Margulisbacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,OTU_854
OTU_784,Bacteria,Margulisbacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,OTU_784
OTU_479,Bacteria,Margulisbacteria,Margulisbacteria,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,OTU_479
OTU_1380,Bacteria,Margulisbacteria,Margulisbacteria,uncultured marine cyanobacterium,uncultured marine cyanobacterium,uncultured marine cyanobacterium,uncultured marine cyanobacterium,uncultured marine cyanobacterium,OTU_1380
OTU_485,Bacteria,Margulisbacteria,Margulisbacteria,uncultured marine cyanobacterium,uncultured marine cyanobacterium,uncultured marine cyanobacterium,uncultured marine cyanobacterium,uncultured marine cyanobacterium,OTU_485
OTU_1269,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1269
OTU_813,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_813
OTU_1202,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1202
OTU_1358,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1358
OTU_1362,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1362
OTU_1383,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1383
OTU_1183,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1183
OTU_1301,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1301
OTU_1357,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1357
OTU_1422,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1422
OTU_720,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_720
OTU_1007,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1007
OTU_643,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_643
OTU_850,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_850
OTU_1135,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1135
OTU_1372,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1372
OTU_1382,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1382
OTU_1286,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1286
OTU_1120,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_1120
OTU_894,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_894
OTU_933,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade),,,,,,OTU_933
